ChangeID,AssumedMilestone,Level,DateOpened,DateValidated,DateClosed,TargetClosureDate,Status,SystemsImpacted,Reason,PotentialConsequences
C00666,M3,3,2024-09-06,2024-09-29,2024-11-19,2024-11-05,Closed,WXY,Material Availability Issue,Schedule Impact
C00667,M3,2,2024-11-26,2024-12-02,2025-08-28,2025-05-25,Closed,BSG,Scope Clarification,Cost Impact
C00668,M3,3,2024-09-07,2024-09-18,2024-10-28,2024-11-06,Closed,"STU, GHP",Interface Misalignment,Material Change Required
C00669,M4,3,2025-08-19,2025-08-20,2025-08-23,2025-09-30,Closed,TUV,Late Engineering Input,Specification Clarification
C00670,M3,3,2024-09-05,2024-09-09,2024-09-10,2024-10-17,Closed,GHP,Site Condition Variation,Documentary Only
C00671,M2,3,2023-07-29,2023-08-06,2023-08-09,2023-09-09,Closed,"ZAB, LMO",Client Requirement Change,Documentary Only
C00672,M1,3,2023-09-08,2023-10-03,2023-11-10,2023-10-20,Closed,"BSG, ABB, QRS",Interface Misalignment,Procedure Update Only
C00673,M3,3,2024-04-22,2024-04-23,2024-04-23,2024-06-03,Closed,STU,Value Engineering Proposal,Documentary Only
C00674,M3,3,2024-10-02,2024-10-06,2024-10-07,2024-11-13,Closed,STU,Material Availability Issue,Documentary Only
C00675,M2,3,2023-10-09,2023-10-12,2023-10-13,2023-11-20,Closed,"KLM, DEF",Drawing Update,Specification Clarification
C00676,M3,2,2024-07-06,2024-07-08,2025-01-30,2025-01-02,Closed,NOP,Material Availability Issue,Schedule Impact
C00677,M2,2,2023-08-14,2023-08-18,2023-11-12,2023-12-17,Closed,NOP,Design Optimization,Documentary Only
C00678,M4,3,2025-12-01,2025-12-03,,2026-01-12,Validated,DEG,Material Availability Issue,Documentary Only
C00679,M2,3,2023-08-19,2023-08-20,2023-08-26,2023-10-18,Closed,PQR,Scope Clarification,Material Change Required
C00680,M4,3,2025-08-13,2025-09-08,2025-11-10,2025-10-12,Closed,DEF,Clash Detection Resolution,Design Impact
C00681,M1,3,2023-05-02,2023-05-25,2023-12-04,2023-06-13,Closed,XYZ,Procurement Specification Change,Documentary Only
C00682,M4,3,2025-06-29,2025-07-20,2025-09-16,2025-08-28,Closed,XYA,Design Optimization,Safety Impact
C00683,M2,2,2023-08-08,2023-09-03,2024-02-29,2023-12-11,Closed,BSG,Calculation Revision,Documentary Only
C00684,M3,3,2024-04-15,2024-04-27,2024-10-04,2024-05-27,Closed,XYZ,Design Optimization,Documentary Only
C00685,M3,3,2024-09-29,2024-10-01,2024-10-02,2024-11-10,Closed,PQR,Drawing Update,Calculation Revision Only
C00686,M3,3,2024-12-26,2024-12-28,2025-01-06,2025-02-06,Closed,"STU, QRS, PQR",Clash Detection Resolution,Specification Clarification
C00687,M3,3,2024-03-10,2024-03-24,2024-11-15,2024-05-09,Closed,DEG,Material Availability Issue,Multi-Discipline Impact
C00688,M2,3,2023-01-31,2023-02-01,2023-02-03,2023-03-14,Closed,"PQR, WXY, GHP",Value Engineering Proposal,Documentary Only
C00689,M2,3,2023-03-16,2023-04-01,2023-04-23,2023-04-27,Closed,"XYA, VWX, LMN, DEG",Quality Non-Conformance,Drawing Update Only
C00690,M3,3,2024-03-13,2024-04-03,2024-05-09,2024-05-12,Closed,"QRS, WXY",Design Optimization,Schedule Impact
C00691,M2,3,2023-08-01,2023-08-22,2023-12-27,2023-09-12,Closed,CDE,Value Engineering Proposal,Procedure Update Only
C00692,M1,3,2023-02-17,2023-03-12,2023-07-28,2023-03-31,Closed,"CDE, KLM",Interface Misalignment,Documentary Only
C00693,M2,3,2023-07-08,2023-07-09,2023-07-17,2023-08-19,Closed,"IJK, LMO",Client Requirement Change,Documentary Only
C00694,M3,3,2024-02-17,2024-02-29,2024-03-15,2024-03-30,Closed,"XYB, IJK, WXY",Client Requirement Change,Documentary Only
C00695,M1,3,2023-02-02,2023-02-09,2023-04-08,2023-04-03,Closed,"DEH, NOP",Drawing Update,Schedule Impact
C00696,M4,3,2025-08-08,2025-08-18,,2025-10-07,Validated,"XYZ, LMO",Constructability Improvement,Equipment Replacement Required
C00697,M1,3,2023-06-22,2023-06-30,2023-07-08,2023-08-03,Closed,"NOP, QRS, GHP",Clash Detection Resolution,Specification Clarification
C00698,M3,2,2024-06-24,2024-06-26,2024-11-08,2024-10-27,Closed,ZAB,Late Engineering Input,Documentary Only
C00699,M1,3,2023-02-20,2023-02-22,2023-02-25,2023-04-03,Closed,"WXY, DEH, IJK",Interface Misalignment,Calculation Revision Only
C00700,M2,3,2023-08-14,2023-08-28,2023-09-23,2023-10-13,Closed,IJK,Procurement Specification Change,Safety Impact
C00701,M2,3,2023-04-14,2023-05-13,2023-06-01,2023-06-13,Closed,XYA,Scope Clarification,Schedule Impact
C00702,M3,3,2024-11-28,2024-12-19,2025-01-12,2025-01-27,Closed,"STU, BSG, PQR",Design Optimization,Installation Modification Required
C00703,M2,3,2023-07-04,2023-07-06,2023-07-11,2023-08-15,Closed,"PQR, ABB, YZA",Drawing Update,Documentary Only
C00704,M4,3,2025-01-27,2025-02-20,2025-06-29,2025-03-10,Closed,CDE,Site Condition Variation,Documentary Only
C00705,M2,3,2023-12-25,2024-01-15,2024-06-10,2024-02-05,Closed,DEG,Client Requirement Change,Documentary Only
C00706,M1,3,2023-02-16,2023-02-19,2023-04-27,2023-04-17,Closed,"XYA/Z, DEF, ABC",Late Engineering Input,Installation Modification Required
C00707,M2,3,2023-03-09,2023-03-26,2023-05-02,2023-05-08,Closed,QRS,Site Condition Variation,Schedule Impact
C00708,M1,3,2023-12-15,2023-12-16,2023-12-19,2024-01-26,Closed,"IJK, ABC",Design Optimization,Documentary Only
C00709,M2,2,2023-08-05,2023-08-21,2024-01-20,2024-02-01,Closed,XYA,Scope Clarification,Design Impact
C00710,M1,3,2023-02-06,2023-03-02,2023-07-20,2023-03-20,Closed,LMN,Safety Enhancement,Documentary Only
C00711,M4,3,2025-02-22,2025-02-23,2025-02-24,2025-04-05,Closed,"DEF, VWX",Client Requirement Change,Documentary Only
C00712,M3,3,2024-03-11,2024-04-05,2024-08-03,2024-04-22,Closed,CDE,Late Engineering Input,Documentary Only
C00713,M2,2,2023-03-10,2023-03-15,2023-09-29,2023-09-06,Closed,WXY,Late Engineering Input,Design Impact
C00714,M3,3,2024-02-05,2024-02-07,2024-02-12,2024-03-18,Closed,"KLM, QRS",Scope Clarification,Specification Clarification
C00715,M2,3,2023-08-14,2023-09-13,2023-10-03,2023-09-25,Closed,"YZA, XYB/Z, WXY",Scope Clarification,Drawing Update Only
C00716,M2,3,2023-07-30,2023-08-01,2023-08-07,2023-09-10,Closed,"TUV, ZAB",Regulatory Compliance Update,Documentary Only
C00717,M2,3,2023-02-14,2023-03-05,2023-04-02,2023-04-15,Closed,"DEF/G, GHP",Constructability Improvement,Design Impact
C00718,M2,3,2023-07-16,2023-07-21,2023-08-09,2023-08-27,Closed,YZA,Client Requirement Change,Documentary Only
C00719,M4,3,2025-05-07,2025-05-12,2025-05-13,2025-06-18,Closed,"PQR, WXY",Regulatory Compliance Update,Documentary Only
C00720,M3,3,2024-11-03,2024-11-28,2024-12-09,2024-12-15,Closed,XYB,Interface Misalignment,Documentary Only
C00721,M1,3,2023-12-20,2023-12-21,2023-12-24,2024-01-31,Closed,ABC,Site Condition Variation,Specification Clarification
C00722,M1,2,2023-09-23,2023-10-06,2024-04-17,2024-03-21,Closed,"TUV, KLM, XYZ",Risk Mitigation Measure,Design Impact
C00723,M3,3,2024-05-31,2024-06-26,2024-06-29,2024-07-12,Closed,"WXY, ABD",Constructability Improvement,Documentary Only
C00724,M1,3,2023-05-03,2023-05-07,2023-05-10,2023-06-14,Closed,"LMO, CDE",Client Requirement Change,Specification Clarification
C00725,M3,3,2024-11-22,2024-11-23,2024-11-26,2025-01-03,Closed,"TUV, ABB, KLM",Site Condition Variation,Documentary Only
C00726,M2,3,2023-07-18,2023-07-29,2023-07-31,2023-08-29,Closed,"QRS, FGH",Interface Misalignment,Documentary Only
C00727,M3,3,2024-03-29,2024-04-23,2024-09-12,2024-05-10,Closed,DEG,Design Optimization,Documentary Only
C00728,M2,1,2023-02-07,2023-02-10,2024-03-20,2024-05-02,Closed,ABC,Client Requirement Change,Construction Rework Required
C00729,M2,3,2023-01-08,2023-01-09,2023-01-10,2023-03-09,Closed,"PQR, XYZ",Procurement Specification Change,Material Change Required
C00730,M1,3,2023-09-17,2023-10-12,2023-10-23,2023-10-29,Closed,"STU, WXY",Quality Non-Conformance,Documentary Only
C00731,M3,3,2024-07-31,2024-08-01,2024-08-02,2024-09-11,Closed,FGH,Design Optimization,Documentary Only
C00732,M2,3,2023-05-23,2023-06-22,2023-12-05,2023-07-04,Closed,"ABB, STU",Value Engineering Proposal,Documentary Only
C00733,M3,2,2024-04-14,2024-04-25,2024-07-05,2024-08-17,Closed,DEH,Safety Enhancement,Documentary Only
C00734,M2,2,2023-07-20,2023-08-14,2024-02-05,2024-01-16,Closed,QRS,Late Engineering Input,Design Impact
C00735,M2,3,2023-11-29,2023-12-09,2024-01-14,2024-01-10,Closed,ZAB,Clash Detection Resolution,Documentary Only
C00736,M2,3,2023-12-24,2023-12-25,2023-12-26,2024-02-04,Closed,"FGH, XYB, LMN",Constructability Improvement,Documentary Only
C00737,M3,3,2024-02-29,2024-03-02,2024-03-27,2024-04-11,Closed,IJK,Material Availability Issue,Documentary Only
C00738,M3,3,2024-06-07,2024-06-29,2024-09-02,2024-08-06,Closed,ZAB,Design Optimization,Construction Rework Required
C00739,M4,3,2025-03-31,2025-04-01,2025-04-03,2025-05-12,Closed,DEF,Vendor Deviation,Drawing Update Only
C00740,M1,3,2023-03-25,2023-04-20,2023-06-06,2023-05-24,Closed,"LMO, YZA, KLM",Site Condition Variation,Equipment Replacement Required
C00741,M3,3,2024-05-12,2024-06-09,2024-08-30,2024-06-23,Closed,"BSG, YZA, GHP",Risk Mitigation Measure,Procedure Update Only
C00742,M4,2,2025-05-18,2025-06-12,2025-11-01,2025-11-14,Closed,XYB,Risk Mitigation Measure,Cost Impact
C00743,M1,3,2023-01-16,2023-01-25,2023-03-24,2023-03-17,Closed,"VWX, DEH",Quality Non-Conformance,Cost Impact
C00744,M2,2,2023-09-26,2023-10-15,2024-07-06,2024-01-29,Closed,ABB,Site Condition Variation,Documentary Only
C00745,M2,3,2023-11-18,2023-12-03,2024-08-15,2024-01-17,Closed,ABB,Constructability Improvement,Design Impact
C00746,M4,2,2025-09-19,2025-10-17,2025-12-06,2026-01-22,Closed,YZA,Clash Detection Resolution,Documentary Only
C00747,M1,3,2023-10-18,2023-10-27,2024-02-25,2023-12-17,Closed,"BSG, YZA",Site Condition Variation,Equipment Replacement Required
C00748,M2,3,2023-02-22,2023-03-02,2023-04-13,2023-04-05,Closed,"QRS, ZAB",Clash Detection Resolution,Calculation Revision Only
C00749,M4,3,2025-09-18,2025-09-19,2025-09-20,2025-11-17,Closed,ABC,Design Optimization,Design Impact
C00750,M2,3,2023-01-24,2023-01-29,2023-02-11,2023-03-07,Closed,LMO,Scope Clarification,Calculation Revision Only
C00751,M4,3,2025-04-02,2025-04-26,2025-06-26,2025-06-01,Closed,"ABD, NOP",Site Condition Variation,Construction Rework Required
C00752,M1,3,2023-12-02,2023-12-04,2023-12-05,2024-01-13,Closed,FGH,Drawing Update,Documentary Only
C00753,M1,3,2023-06-13,2023-06-16,2023-06-19,2023-08-12,Closed,PQR,Regulatory Compliance Update,Cost Impact
C00754,M2,3,2023-03-03,2023-03-04,2023-03-05,2023-04-14,Closed,KLM,Client Requirement Change,Calculation Revision Only
C00755,M3,3,2024-04-24,2024-05-07,2024-06-05,2024-06-23,Closed,"DEH, KLM",Interface Misalignment,Material Change Required
C00756,M4,3,2025-02-05,2025-03-05,2025-05-05,2025-04-06,Closed,"IJK, STU",Scope Clarification,Design Impact
C00757,M2,2,2023-06-09,2023-06-21,2023-10-06,2023-10-12,Closed,"VWX, ABB, NOP",Drawing Update,Documentary Only
C00758,M1,3,2023-04-13,2023-04-23,2023-05-01,2023-05-25,Closed,STU,Quality Non-Conformance,Specification Clarification
C00759,M2,3,2023-11-15,2023-12-01,2024-04-10,2023-12-27,Closed,"LMN, IJK",Design Optimization,Documentary Only
C00760,M3,2,2024-04-10,2024-05-06,2024-07-19,2024-08-13,Closed,XYB,Safety Enhancement,Drawing Update Only
C00761,M2,3,2023-05-06,2023-05-18,2023-07-19,2023-07-05,Closed,"GHP, ABC, FGH, LMN",Site Condition Variation,Equipment Replacement Required
C00762,M4,3,2025-11-22,2025-11-23,2025-11-26,2026-01-03,Closed,XYA,Design Optimization,Documentary Only
C00763,M3,3,2024-12-02,2024-12-06,2025-05-10,2025-01-13,Closed,"CDE, XYB",Site Condition Variation,Documentary Only
C00764,M3,3,2024-04-15,2024-04-16,2024-04-17,2024-05-27,Closed,"KLM, LMN, FGH",Regulatory Compliance Update,Documentary Only
C00765,M2,3,2023-12-31,2024-01-02,2024-01-03,2024-02-11,Closed,PQR,Client Requirement Change,Documentary Only
C00766,M1,3,2023-12-25,2023-12-26,2023-12-27,2024-02-05,Closed,"YZA, IJK, XYB",Site Condition Variation,Documentary Only
C00767,M2,3,2023-11-23,2023-12-12,2024-04-30,2024-01-22,Closed,CDE,Late Engineering Input,Design Impact
C00768,M2,2,2023-10-18,2023-10-26,2024-04-03,2024-04-15,Closed,"ABD, FGH, ZAB",Material Availability Issue,Equipment Replacement Required
C00769,M3,3,2024-05-29,2024-06-01,2024-06-03,2024-07-10,Closed,PQR,Client Requirement Change,Documentary Only
C00770,M3,3,2024-06-11,2024-06-14,2024-08-04,2024-08-10,Closed,"IJK, PQR",Design Optimization,Installation Modification Required
C00771,M2,3,2023-04-14,2023-04-16,2023-04-23,2023-05-26,Closed,"GHP, DEG, QRS",Interface Misalignment,Documentary Only
C00772,M1,3,2023-03-26,2023-04-09,2023-04-21,2023-05-07,Closed,IJK,Drawing Update,Documentary Only
C00773,M4,3,2025-03-03,2025-03-05,2025-03-06,2025-04-14,Closed,NOP,Design Optimization,Calculation Revision Only
C00774,M2,3,2023-06-07,2023-06-10,2023-06-19,2023-07-19,Closed,"IJK, PQR",Design Optimization,Documentary Only
C00775,M2,3,2023-12-18,2023-12-20,2023-12-21,2024-01-29,Closed,"STU, XYA, TUV",Design Optimization,Documentary Only
C00776,M2,3,2023-03-17,2023-03-29,2023-09-25,2023-04-28,Closed,"ABB, XYA",Site Condition Variation,Documentary Only
C00777,M3,3,2024-07-21,2024-07-23,2024-07-24,2024-09-19,Closed,KLM,Scope Clarification,Cost Impact
C00778,M4,3,2025-05-14,2025-06-11,2025-10-06,2025-07-13,Closed,"BSG, ABC",Constructability Improvement,Construction Rework Required
C00779,M3,3,2024-08-19,2024-08-27,2024-09-25,2024-09-30,Closed,NOP,Procurement Specification Change,Drawing Update Only
C00780,M4,3,2025-02-18,2025-02-22,2025-04-12,2025-04-01,Closed,"IJK, DEF",Drawing Update,Documentary Only
C00781,M2,3,2023-01-07,2023-01-12,2023-02-25,2023-02-18,Closed,ABD,Drawing Update,Documentary Only
C00782,M2,3,2023-04-12,2023-05-03,2023-09-04,2023-05-24,Closed,"CDE, YZA",Vendor Deviation,Drawing Update Only
C00783,M1,1,2023-02-13,2023-03-14,2023-11-18,2023-12-25,Closed,"QRS, PQR, ABB/C",Risk Mitigation Measure,Documentary Only
C00784,M2,3,2023-11-27,2023-11-30,2024-01-14,2024-01-26,Closed,"IJK, DEH",Drawing Update,Cost Impact
C00785,M4,3,2025-06-19,2025-06-20,2025-06-24,2025-07-31,Closed,DEF,Quality Non-Conformance,Documentary Only
C00786,M1,3,2023-03-28,2023-04-13,2023-05-08,2023-05-09,Closed,"QRS, FGH",Client Requirement Change,Calculation Revision Only
C00787,M4,3,2025-01-16,2025-01-22,2025-06-17,2025-02-27,Closed,CDE,Vendor Deviation,Documentary Only
C00788,M3,3,2024-06-30,2024-07-09,2025-01-06,2024-08-11,Closed,XYZ,Constructability Improvement,Documentary Only
C00789,M3,2,2024-08-16,2024-09-05,2025-01-25,2025-02-12,Closed,GHP,Design Optimization,Material Change Required
C00790,M1,3,2023-11-14,2023-11-15,2023-11-16,2023-12-26,Closed,TUV,Site Condition Variation,Calculation Revision Only
C00791,M1,3,2023-09-13,2023-09-29,2023-10-08,2023-11-12,Closed,FGH,Site Condition Variation,Design Impact
C00792,M4,3,2025-02-01,2025-02-15,,2025-04-02,Validated,ABB,Design Optimization,Construction Rework Required
C00793,M3,2,2024-04-12,2024-05-03,2024-08-06,2024-08-15,Closed,"WXY, DEH",Design Optimization,Documentary Only
C00794,M3,2,2024-10-05,2024-10-28,2025-01-02,2025-02-07,Closed,"DEH, ABC",Constructability Improvement,Documentary Only
C00795,M4,3,2025-07-03,2025-07-15,2025-08-14,2025-08-14,Closed,"LMO, NOP",Site Condition Variation,Drawing Update Only
C00796,M4,3,2025-10-17,2025-10-18,2025-10-21,2025-11-28,Closed,KLM,Late Engineering Input,Documentary Only
C00797,M4,2,2025-01-14,2025-01-22,2025-07-31,2025-07-13,Closed,VWX,Drawing Update,Schedule Impact
C00798,M4,3,2025-01-16,2025-01-18,2025-03-05,2025-02-27,Closed,DEH,Scope Clarification,Documentary Only
C00799,M1,3,2023-08-30,2023-09-01,2023-09-05,2023-10-11,Closed,KLM,Regulatory Compliance Update,Documentary Only
C00800,M2,3,2023-03-23,2023-04-01,2023-05-04,2023-05-04,Closed,"DEF, LMN",Client Requirement Change,Documentary Only
C00801,M3,3,2024-09-30,2024-10-02,2024-12-26,2024-11-29,Closed,DEH,Client Requirement Change,Schedule Impact
C00802,M2,3,2023-04-23,2023-04-29,2023-05-13,2023-06-04,Closed,"QRS, DEH",Design Optimization,Documentary Only
C00803,M1,3,2023-04-01,2023-04-27,2023-09-17,2023-05-13,Closed,LMN,Interface Misalignment,Documentary Only
C00804,M2,3,2023-12-24,2023-12-25,2024-03-10,2024-02-22,Closed,YZA,Site Condition Variation,Material Change Required
C00805,M2,3,2023-12-27,2024-01-15,2024-02-04,2024-02-07,Closed,"XYA, YZA, QRS",Material Availability Issue,Documentary Only
C00806,M4,3,2025-04-07,2025-04-13,2025-05-09,2025-05-19,Closed,"DEH, LMO",Constructability Improvement,Documentary Only
C00807,M3,2,2024-09-08,2024-09-25,2024-12-21,2025-01-11,Closed,"ABD/B, LMN, TUV",Client Requirement Change,Documentary Only
C00808,M4,3,2025-09-02,2025-09-09,2025-09-21,2025-11-01,Closed,"ABC, VWX",Clash Detection Resolution,Installation Modification Required
C00809,M4,3,2025-03-08,2025-03-09,2025-03-12,2025-04-19,Closed,"VWX, XYA",Constructability Improvement,Documentary Only
C00810,M2,3,2023-01-12,2023-01-13,2023-01-14,2023-02-23,Closed,"GHP, QRS, XYA",Client Requirement Change,Documentary Only
C00811,M4,3,2025-02-07,2025-02-26,2025-03-16,2025-03-21,Closed,"YZA, XYA",Calculation Revision,Procedure Update Only
C00812,M1,1,2023-02-21,2023-03-17,2024-05-06,2024-05-16,Closed,"VWX, STU, GHP",Quality Non-Conformance,Design Impact
C00813,M2,3,2023-08-12,2023-08-28,2023-08-29,2023-09-23,Closed,DEH,Scope Clarification,Documentary Only
C00814,M1,3,2023-11-29,2023-12-17,2023-12-21,2024-01-10,Closed,"VWX, BSG",Drawing Update,Documentary Only
C00815,M2,3,2023-12-22,2024-01-10,2024-01-13,2024-02-02,Closed,"TUV, DEH",Material Availability Issue,Procedure Update Only
C00816,M3,3,2024-03-30,2024-04-09,2024-08-23,2024-05-11,Closed,"CDE, STU",Site Condition Variation,Documentary Only
C00817,M3,3,2024-03-06,2024-03-29,2024-05-02,2024-04-17,Closed,"BSG, XYB",Site Condition Variation,Documentary Only
C00818,M1,3,2023-10-21,2023-11-10,2024-02-17,2023-12-02,Closed,"CDE, DEG, QRS",Design Optimization,Documentary Only
C00819,M3,3,2024-06-11,2024-06-15,2024-07-10,2024-07-23,Closed,"DEH, TUV, LMN",Vendor Deviation,Documentary Only
C00820,M2,2,2023-09-12,2023-09-15,2023-12-09,2024-01-15,Closed,GHP,Design Optimization,Documentary Only
C00821,M3,3,2024-05-01,2024-05-22,2024-05-23,2024-06-12,Closed,YZA,Vendor Deviation,Documentary Only
C00822,M3,2,2024-02-15,2024-03-15,2024-09-08,2024-08-13,Closed,"XYA, ZAB, WXY",Clash Detection Resolution,Equipment Replacement Required
C00823,M3,2,2024-06-20,2024-06-27,2024-09-10,2024-10-23,Closed,IJK,Clash Detection Resolution,Documentary Only
C00824,M2,3,2023-05-08,2023-05-20,2023-06-21,2023-07-07,Closed,XYA,Procurement Specification Change,Construction Rework Required
C00825,M2,3,2023-05-12,2023-05-16,2023-05-18,2023-06-23,Closed,"DEH/F, XYB",Calculation Revision,Drawing Update Only
C00826,M3,3,2024-08-12,2024-08-26,2024-09-09,2024-09-23,Closed,XYB,Design Optimization,Procedure Update Only
C00827,M2,3,2023-09-10,2023-09-14,2024-02-01,2023-10-22,Closed,"CDE, YZA",Clash Detection Resolution,Documentary Only
C00828,M1,3,2023-09-03,2023-09-28,2023-11-23,2023-11-02,Closed,"DEH, QRS",Safety Enhancement,Cost Impact
C00829,M2,2,2023-12-18,2024-01-15,2024-07-09,2024-04-21,Closed,"LMN, BSG, IJK",Value Engineering Proposal,Documentary Only
C00830,M3,3,2024-01-18,2024-01-22,2024-02-06,2024-02-29,Closed,"STU, ABC",Calculation Revision,Documentary Only
C00831,M1,3,2023-02-07,2023-02-09,2023-02-12,2023-03-21,Closed,VWX,Site Condition Variation,Documentary Only
C00832,M1,3,2023-02-08,2023-02-24,2023-02-26,2023-03-22,Closed,"NOP, ABB, VWX, TUV",Safety Enhancement,Drawing Update Only
C00833,M3,3,2024-12-26,2024-12-28,2025-01-02,2025-02-06,Closed,ABC,Clash Detection Resolution,Documentary Only
C00834,M2,2,2023-11-07,2023-11-11,2023-12-26,2024-03-11,Closed,FGH,Design Optimization,Documentary Only
C00835,M1,3,2023-06-19,2023-07-07,2024-03-09,2023-08-18,Closed,"XYZ, FGH",Scope Clarification,Installation Modification Required
C00836,M4,3,2025-10-04,2025-10-05,2025-10-08,2025-11-15,Closed,PQR,Vendor Deviation,Specification Clarification
C00837,M2,3,2023-02-19,2023-02-28,2023-03-05,2023-04-02,Closed,ABD,Client Requirement Change,Procedure Update Only
C00838,M3,3,2024-09-08,2024-09-22,2024-10-08,2024-10-20,Closed,"GHP, ABD",Material Availability Issue,Documentary Only
C00839,M3,3,2024-02-14,2024-03-05,2024-05-04,2024-04-14,Closed,"STU, ZAB",Interface Misalignment,Safety Impact
C00840,M1,3,2023-09-03,2023-09-10,2024-03-14,2023-10-15,Closed,XYZ,Clash Detection Resolution,Documentary Only
C00841,M4,3,2025-03-29,2025-04-02,2025-04-03,2025-05-10,Closed,"WXY, STU, ABB, LMO",Design Optimization,Documentary Only
C00842,M2,3,2023-08-30,2023-09-02,2023-10-10,2023-10-11,Closed,LMO,Design Optimization,Specification Clarification
C00843,M1,3,2023-11-25,2023-12-07,2023-12-21,2024-01-06,Closed,NOP,Interface Misalignment,Specification Clarification
C00844,M4,3,2025-07-15,2025-07-24,2025-08-18,2025-08-26,Closed,"YZA, BSG",Site Condition Variation,Documentary Only
